DATE,PERMNO,SHRCD,EXCHCD,SICCD,DLRETX,DLRET,SHROUT,PRC,VOL,RET,RETX
19580131,10145,11,1,2810,,,9922,76.00000,491,0.050086,0.050086
19580228,10145,11,1,2810,,,9922,76.75000,643,0.019737,0.009868
19580331,10145,11,1,2810,,,9922,74.00000,449,-0.035831,-0.035831
19580430,10145,11,1,2810,,,9922,74.00000,524,0.000000,0.000000
19580529,10145,11,1,2810,,,9922,76.00000,593,0.037162,0.027027
19580630,10145,11,1,2810,,,9922,77.75000,766,0.023026,0.023026
19580731,10145,11,1,2810,,,9922,86.50000,980,0.112540,0.112540
19580829,10145,11,1,2810,,,9922,87.50000,671,0.020231,0.011561
19580930,10145,11,1,2810,,,9922,92.75000,771,0.060000,0.060000
19581031,10145,11,1,2810,,,9922,91.25000,998,-0.016173,-0.016173
19581128,10145,11,1,2810,,,9922,89.00000,590,-0.016438,-0.024658
19581231,10145,11,1,2810,,,9929,93.62500,867,0.051966,0.051966
19590130,10145,11,1,2810,,,9929,99.50000,1078,0.062750,0.062750
19590227,10145,11,1,2810,,,9929,106.00000,643,0.072864,0.065327
19590331,10145,11,1,2810,,,9929,104.75000,729,-0.011792,-0.011792
19590430,10145,11,1,2810,,,9929,112.25000,947,0.071599,0.071599
19590529,10145,11,1,2810,,,9929,122.50000,672,0.097996,0.091314
19590630,10145,11,1,2810,,,9929,116.75000,559,-0.046939,-0.046939
19590731,10145,11,1,2810,,,9929,127.50000,770,0.092077,0.092077
19590831,10145,11,1,2810,,,9929,117.25000,529,-0.074510,-0.080392
19590930,10145,11,1,2810,,,9929,111.62500,435,-0.047974,-0.047974
19591030,10145,11,1,2810,,,9929,120.00000,586,0.075028,0.075028
19591130,10145,11,1,2810,,,9929,116.50000,479,-0.021667,-0.029167
19591231,10145,11,1,2810,,,9953,115.25000,763,-0.010730,-0.010730
19600129,10145,11,1,2810,,,19906,51.50000,682,-0.106291,-0.106291
19600229,10145,11,1,2810,,,19906,52.62500,1749,0.030583,0.021845
19600331,10145,11,1,2810,,,19906,49.00000,1273,-0.068884,-0.068884
19600429,10145,11,1,2810,,,19906,49.37500,919,0.007653,0.007653
19600531,10145,11,1,2810,,,19906,51.75000,1115,0.057215,0.048101
19600630,10145,11,1,2810,,,19906,55.87500,1643,0.079710,0.079710
19600729,10145,11,1,2810,,,19906,54.00000,1186,-0.033557,-0.033557
19600831,10145,11,1,2810,,,19906,56.00000,962,0.045370,0.037037
19600930,10145,11,1,2810,,,19906,47.87500,926,-0.145089,-0.145089
19601031,10145,11,1,2810,,,19906,49.25000,1100,0.028721,0.028721
19601130,10145,11,1,2810,,,19906,49.87500,821,0.021827,0.012690
19601230,10145,11,1,2810,,,19976,54.37500,927,0.090226,0.090226
19610131,10145,11,1,2810,,,19976,57.00000,1016,0.048276,0.048276
19610228,10145,11,1,2810,,,19976,57.50000,1274,0.016667,0.008772
19610330,10145,11,1,2810,,,19976,62.50000,1581,0.086957,0.086957
19610428,10145,11,1,2810,,,19976,58.62500,901,-0.062000,-0.062000
19610531,10145,11,1,2810,,,19976,63.00000,1081,0.082303,0.074627
19610630,10145,11,1,2810,,,19976,58.75000,945,-0.067460,-0.067460
19610731,10145,11,1,2810,,,19976,65.00000,740,0.106383,0.106383
19610831,10145,11,1,2810,,,19976,61.75000,1051,-0.043077,-0.050000
19610929,10145,11,1,2810,,,19976,58.75000,719,-0.048583,-0.048583
19611031,10145,11,1,2810,,,19976,56.75000,714,-0.034043,-0.034043
19611130,10145,11,1,2810,,,19976,54.00000,1569,-0.040529,-0.048458
19611229,10145,11,1,2810,,,20076,55.62500,3629,0.030093,0.030093
19620131,10145,11,1,2810,,,20076,53.12500,1571,-0.044944,-0.044944
19620228,10145,11,1,2810,,,20076,51.62500,1858,-0.019765,-0.028235
19620330,10145,11,1,2810,,,20076,46.75000,2702,-0.094431,-0.094431
19620430,10145,11,1,2810,,,20076,43.87500,2418,-0.061497,-0.061497
19620531,10145,11,1,2810,,,20076,41.87500,3366,-0.035328,-0.045584
19620629,10145,11,1,2810,,,20076,38.87500,3298,-0.071642,-0.071642
19620731,10145,11,1,2812,,,26466,37.00000,3072,-0.048232,-0.048232
19620831,10145,11,1,2812,,,26466,38.12500,3573,0.042568,0.030405
19620928,10145,11,1,2812,,,26466,37.25000,2895,-0.022951,-0.022951
19621031,10145,11,1,2812,,,26466,38.12500,2752,0.023490,0.023490
19621130,10145,11,1,2812,,,26466,43.12500,3464,0.142951,0.131148
19621231,10145,11,1,2812,,,26466,44.25000,3316,0.026087,0.026087
19630131,10145,11,1,2812,,,26466,45.37500,3138,0.025424,0.025424
19630228,10145,11,1,2812,,,26466,43.37500,1614,-0.034160,-0.044077
19630329,10145,11,1,2812,,,26466,45.12500,1890,0.040346,0.040346
19630430,10145,11,1,2812,,,26466,50.12500,2925,0.110803,0.110803
19630531,10145,11,1,2812,,,26466,49.75000,2052,0.001496,-0.007481
19630628,10145,11,1,2812,,,26466,48.50000,2646,-0.025126,-0.025126
19630731,10145,11,1,2812,,,26466,49.62500,1715,0.023196,0.023196
19630830,10145,11,1,2812,,,26466,50.00000,1878,0.016625,0.007557
19630930,10145,11,1,2812,,,26466,50.12500,2208,0.002500,0.002500
19631031,10145,11,1,2812,,,26466,53.75000,2701,0.072319,0.072319
19631129,10145,11,1,2812,,,26466,54.12500,1753,0.015349,0.006977
19631231,10145,11,1,2812,,,26076,54.75000,2215,0.011547,0.011547
19640131,10145,11,1,2812,,,26076,54.00000,1772,-0.013699,-0.013699
19640228,10145,11,1,2812,,,26076,53.87500,1445,0.006019,-0.002315
19640331,10145,11,1,2812,,,26076,56.37500,2000,0.046404,0.046404
19640430,10145,11,1,2812,,,26076,54.25000,1811,-0.037694,-0.037694
19640528,10145,11,1,2812,,,26076,53.50000,1600,-0.005530,-0.013825
19640630,10145,11,1,2812,,,26076,54.62500,1615,0.021028,0.021028
19640731,10145,11,1,2812,,,26076,52.75000,1764,-0.034325,-0.034325
19640831,10145,11,1,2812,,,26076,52.12500,1349,-0.003318,-0.011848
19640930,10145,11,1,2812,,,26076,53.50000,1773,0.026379,0.026379
19641030,10145,11,1,2812,,,26076,55.25000,2237,0.032710,0.032710
19641130,10145,11,1,2812,,,26076,52.25000,1856,-0.046154,-0.054299
19641231,10145,11,1,2812,,,26296,51.62500,2004,-0.011962,-0.011962
19650129,10145,11,1,2812,,,26296,57.00000,2567,0.104116,0.104116
19650226,10145,11,1,2812,,,26822,56.75000,2024,0.023860,0.015526
19650331,10145,11,1,2812,,,26822,55.62500,2075,-0.019824,-0.019824
19650430,10145,11,1,2812,,,26822,53.87500,2006,-0.031461,-0.031461
19650528,10145,11,1,2812,,,26822,51.75000,1865,-0.030626,-0.039443
19650630,10145,11,1,2812,,,26822,48.50000,3571,-0.062802,-0.062802
19650730,10145,11,1,2812,,,26822,46.62500,2458,-0.038660,-0.038660
19650831,10145,11,1,2812,,,26822,47.87500,4281,0.036997,0.026810
19650930,10145,11,1,2812,,,26822,48.75000,3822,0.018277,0.018277
19651029,10145,11,1,2812,,,26822,47.62500,3395,-0.023077,-0.023077
19651130,10145,11,1,2812,,,26822,47.25000,3894,0.002100,-0.007874
19651231,10145,11,1,2812,,,26833,49.12500,4774,0.039683,0.039683
19660131,10145,11,1,2812,,,26833,48.75000,4538,-0.007634,-0.007634
19660228,10145,11,1,2812,,,27370,45.87500,3678,-0.030410,-0.040154
19660331,10145,11,1,2812,,,27370,44.25000,4095,-0.035422,-0.035422
19660429,10145,11,1,2812,,,27370,43.12500,3350,-0.025424,-0.025424
19660531,10145,11,1,2812,,,27370,39.25000,4204,-0.078841,-0.089855
19660630,10145,11,1,2812,,,27370,38.75000,3503,-0.012739,-0.012739
19660729,10145,11,1,2812,,,27370,38.25000,2946,-0.012903,-0.012903
19660831,10145,11,1,2812,,,27370,36.37500,4297,-0.036601,-0.049020
19660930,10145,11,1,2812,,,27370,34.87500,2733,-0.041237,-0.041237
19661031,10145,11,1,2812,,,27370,35.62500,3887,0.021505,0.021505
19661130,10145,11,1,2812,,,27370,32.87500,4482,-0.063860,-0.077193
19661230,10145,11,1,2812,,,27490,33.00000,5883,0.003802,0.003802
19670131,10145,11,1,2812,,,27490,42.62500,5410,0.291667,0.291667
19670228,10145,11,1,2812,,,28040,39.87500,2631,-0.034663,-0.045806
19670331,10145,11,1,2812,,,28040,40.25000,3622,0.009404,0.009404
19670428,10145,11,1,2812,,,28040,42.12500,3497,0.046584,0.046584
19670531,10145,11,1,2812,,,28040,38.00000,3070,-0.086647,-0.097923
19670630,10145,11,1,2812,,,28040,37.75000,3240,-0.006579,-0.006579
19670731,10145,11,1,2812,,,28040,38.62500,2761,0.023179,0.023179
19670831,10145,11,1,2812,,,28040,42.37500,4155,0.109385,0.097087
19670929,10145,11,1,2812,,,28040,43.87500,3872,0.035398,0.035398
19671031,10145,11,1,2812,,,28040,40.00000,3008,-0.088319,-0.088319
19671130,10145,11,1,2812,,,28040,38.50000,2782,-0.025625,-0.037500
19671229,10145,11,1,2812,,,27974,40.00000,3519,0.038961,0.038961
19680131,10145,11,1,2812,,,27974,38.37500,2512,-0.028750,-0.040625
19680229,10145,11,1,2812,,,27974,36.00000,2365,-0.061889,-0.061889
19680329,10145,11,1,2812,,,27974,34.87500,3216,-0.031250,-0.031250
19680430,10145,11,1,2812,,,27974,36.37500,9386,0.043011,0.043011
19680531,10145,11,1,2812,,,27974,36.00000,4569,0.002749,-0.010309
19680628,10145,11,1,2812,,,27974,35.25000,4402,-0.020833,-0.020833
19680730,10145,11,1,2812,,,27974,35.37500,5646,0.003546,0.003546
19680830,10145,11,1,2812,,,27974,35.00000,2712,0.002827,-0.010601
19680930,10145,11,1,2812,,,27974,35.25000,6624,0.007143,0.007143
19681031,10145,11,1,2812,,,27974,35.00000,9696,-0.007092,-0.007092
19681129,10145,11,1,2812,,,27974,36.12500,12832,0.040714,0.032143
19681231,10145,11,1,2812,,,28054,36.00000,9127,-0.003460,-0.003460
19690131,10145,11,1,2812,,,28054,35.25000,8603,-0.020833,-0.020833
19690228,10145,11,1,2812,,,28054,31.62500,4481,-0.094326,-0.102837
19690328,10145,11,1,2812,,,28054,30.75000,4271,-0.027668,-0.027668
19690430,10145,11,1,2812,,,28054,32.25000,5747,0.048780,0.048780
19690529,10145,11,1,2812,,,28054,33.50000,12149,0.048062,0.038760
19690630,10145,11,1,2812,,,28054,28.62500,4705,-0.145522,-0.145522
19690731,10145,11,1,2812,,,28054,28.50000,3871,-0.004367,-0.004367
19690829,10145,11,1,2812,,,28054,26.87500,3550,-0.046491,-0.057018
19690930,10145,11,1,2812,,,28054,26.75000,3440,-0.004651,-0.004651
19691031,10145,11,1,2812,,,28054,30.12500,5569,0.126168,0.126168
19691128,10145,11,1,2812,,,28054,28.12500,3298,-0.056432,-0.066390
19691231,10145,11,1,2812,,,27745,24.37500,7911,-0.133333,-0.133333
19700130,10145,11,1,2812,,,27745,23.50000,3088,-0.035897,-0.035897
19700227,10145,11,1,2812,,,27745,23.50000,3732,0.012766,0.000000
19700331,10145,11,1,2812,,,27745,23.75000,3250,0.010638,0.010638
19700430,10145,11,1,2812,,,27745,20.50000,4126,-0.136842,-0.136842
19700529,10145,11,1,2812,,,27745,19.75000,6635,-0.021951,-0.036585
19700630,10145,11,1,2812,,,27745,17.00000,3513,-0.139241,-0.139241
19700731,10145,11,1,2812,,,27745,18.75000,2953,0.102941,0.102941
19700831,10145,11,1,2812,,,27745,22.00000,3807,0.189333,0.173333
19700930,10145,11,1,2812,,,27745,19.62500,2921,-0.107955,-0.107955
19701030,10145,11,1,2812,,,27745,18.25000,4226,-0.070064,-0.070064
19701130,10145,11,1,2812,,,27745,18.25000,3770,0.016438,0.000000
19701231,10145,11,1,2812,,,27555,24.12500,7912,0.321918,0.321918
19710129,10145,11,1,2812,,,27555,24.62500,6842,0.020725,0.020725
19710226,10145,11,1,2812,,,27555,28.37500,6646,0.164467,0.152284
19710331,10145,11,1,2812,,,27555,26.50000,3996,-0.066079,-0.066079
19710430,10145,11,1,2812,,,27555,29.75000,5293,0.122642,0.122642
19710528,10145,11,1,2812,,,27555,30.37500,5571,0.031092,0.021008
19710630,10145,11,1,2812,,,27555,32.12500,3738,0.057613,0.057613
19710730,10145,11,1,2812,,,27555,30.37500,3415,-0.054475,-0.054475
19710831,10145,11,1,2812,,,27555,33.25000,3062,0.104527,0.094650
19710930,10145,11,1,2812,,,27555,32.37500,3123,-0.026316,-0.026316
19711029,10145,11,1,2812,,,27555,27.50000,4775,-0.150579,-0.150579
19711130,10145,11,1,2812,,,27555,27.50000,2153,0.010909,0.000000
19711231,10145,11,1,2812,,,27556,29.12500,3838,0.059091,0.059091
19720131,10145,11,1,2812,,,27556,32.12500,3026,0.103004,0.103004
19720229,10145,11,1,2812,,,27556,30.00000,2716,-0.056809,-0.066148
19720330,10145,11,1,2812,,,27556,30.87500,4402,0.029167,0.029167
19720428,10145,11,1,2812,,,27556,33.50000,9069,0.085020,0.085020
19720531,10145,11,1,2812,,,27556,30.62500,5424,-0.076866,-0.085821
19720630,10145,11,1,2812,,,27556,29.50000,4639,-0.036735,-0.036735
19720731,10145,11,1,2812,,,27556,27.75000,3477,-0.059322,-0.059322
19720831,10145,11,1,2812,,,27556,29.50000,3781,0.073874,0.063063
19720929,10145,11,1,2812,,,27556,28.50000,2105,-0.033898,-0.033898
19721031,10145,11,1,2812,,,27556,28.00000,4228,-0.017544,-0.017544
19721130,10145,11,1,2812,,,27556,30.25000,3844,0.091071,0.080357
19721229,10145,11,1,2812,,,27556,29.00000,3873,-0.041322,-0.041322
19730131,10145,11,1,2812,,,27556,30.50000,6340,0.051724,0.051724
19730228,10145,11,1,2812,,,27556,32.25000,8075,0.067213,0.057377
19730330,10145,11,1,2812,,,27556,34.50000,7675,0.069767,0.069767
19730430,10145,11,1,2812,,,27556,33.50000,5374,-0.019420,-0.028986
19730531,10145,11,1,2812,,,27556,33.12500,7014,-0.011194,-0.011194
19730629,10145,11,1,2812,,,27556,33.87500,4415,0.022642,0.022642
19730731,10145,11,1,2812,,,27556,36.62500,6097,0.081181,0.081181
19730831,10145,11,1,2812,,,27556,35.25000,3557,-0.028532,-0.037543
19730928,10145,11,1,2812,,,27556,40.00000,11246,0.134752,0.134752
19731031,10145,11,1,2812,,,27556,47.25000,16060,0.189500,0.181250
19731130,10145,11,1,2812,,,27556,43.62500,11337,-0.076720,-0.076720
19731231,10145,11,1,2812,,,27556,49.00000,8164,0.123209,0.123209
19740131,10145,11,1,2812,,,27556,45.12500,9838,-0.079082,-0.079082
19740228,10145,11,1,2812,,,27556,45.75000,4353,0.021163,0.013850
19740329,10145,11,1,2812,,,27556,42.50000,4002,-0.071038,-0.071038
19740430,10145,11,1,2812,,,27556,44.00000,5512,0.035294,0.035294
19740531,10145,11,1,2812,,,27556,40.25000,4384,-0.076705,-0.085227
19740628,10145,11,1,2812,,,27556,37.25000,4806,-0.074534,-0.074534
19740731,10145,11,1,2812,,,27556,36.87500,3369,0.000000,-0.010067
19740830,10145,11,1,2812,,,27556,33.00000,2741,-0.105085,-0.105085
19740930,10145,11,1,2812,,,27556,27.00000,3604,-0.181818,-0.181818
19741031,10145,11,1,2812,,,27556,31.50000,6890,0.166667,0.166667
19741129,10145,11,1,2812,,,27556,32.75000,2851,0.053968,0.039683
19741231,10145,11,1,2812,,,27556,28.37500,2892,-0.133588,-0.133588
19750131,10145,11,1,2812,,,27556,32.25000,5523,0.136564,0.136564
19750228,10145,11,1,2812,,,27556,35.25000,2997,0.106977,0.093023
19750331,10145,11,1,2812,,,27758,36.62500,4992,0.039007,0.039007
19750430,10145,11,1,2812,,,27862,37.25000,4513,0.017065,0.017065
19750530,10145,11,1,2812,,,27862,37.00000,5174,0.005369,-0.006711
19750630,10145,11,1,2812,,,27862,38.87500,4773,0.050676,0.050676
19750731,10145,11,1,2812,,,27862,37.75000,4099,-0.028939,-0.028939
19750829,10145,11,1,2812,,,27862,34.75000,3017,-0.067550,-0.079470
19750930,10145,11,1,2812,,,27862,31.12500,3035,-0.104317,-0.104317
19751031,10145,11,1,2812,,,27862,33.00000,3595,0.060241,0.060241
19751128,10145,11,1,2812,,,27862,33.87500,3104,0.040152,0.026515
19751231,10145,11,1,2812,,,27862,33.25000,3872,-0.018450,-0.018450
19760130,10145,11,1,2812,,,27862,41.25000,8829,0.240602,0.240602
19760227,10145,11,1,2812,,,27862,43.50000,6943,0.065455,0.054545
19760331,10145,11,1,2812,,,27862,40.87500,4833,-0.060345,-0.060345
19760430,10145,11,1,2812,,,27862,41.75000,4023,0.021407,0.021407
19760528,10145,11,1,2812,,,27862,37.12500,7271,-0.100000,-0.110778
19760630,10145,11,1,2812,,,27862,38.87500,8563,0.047138,0.047138
19760730,10145,11,1,2812,,,27862,39.00000,5957,0.003215,0.003215
19760831,10145,11,1,2812,,,27862,36.75000,6135,-0.046154,-0.057692
19760930,10145,11,1,2812,,,27862,38.62500,5372,0.051020,0.051020
19761029,10145,11,1,2812,,,27862,36.75000,4647,-0.048544,-0.048544
19761130,10145,11,1,2812,,,27992,34.37500,6716,-0.052381,-0.064626
19761231,10145,11,1,2812,,,27992,40.00000,10458,0.163636,0.163636
19770131,10145,11,1,2812,,,27992,46.00000,13669,0.150000,0.150000
19770228,10145,11,1,2812,,,27992,44.87500,7919,-0.014674,-0.024457
19770331,10145,11,1,2812,,,28003,42.37500,5358,-0.055710,-0.055710
19770429,10145,11,1,2812,,,28003,43.75000,6780,0.032448,0.032448
19770531,10145,11,1,2812,,,28003,46.75000,7935,0.078857,0.068571
19770630,10145,11,1,2812,,,28089,50.00000,7427,0.069519,0.069519
19770729,10145,11,1,2812,,,28089,47.62500,8861,-0.047500,-0.047500
19770831,10145,11,1,2812,,,28089,42.25000,8735,-0.103412,-0.112861
19770930,10145,11,1,2812,,,28089,43.87500,9586,0.038462,0.038462
19771031,10145,11,1,2812,,,28089,42.00000,5215,-0.042735,-0.042735
19771130,10145,11,1,2812,,,28089,43.87500,7416,0.056548,0.044643
19771230,10145,11,1,2812,,,28180,44.25000,6905,0.008547,0.008547
19780131,10145,11,1,2812,,,28180,38.00000,8799,-0.141243,-0.141243
19780228,10145,11,1,2812,,,28180,36.00000,5329,-0.039474,-0.052632
19780331,10145,11,1,2812,,,28180,37.00000,3347,0.027778,0.027778
19780428,10145,11,1,2812,,,28180,43.50000,6699,0.175676,0.175676
19780531,10145,11,1,2812,,,28180,40.75000,8266,-0.051724,-0.063218
19780630,10145,11,1,2812,,,28180,36.37500,8442,-0.107362,-0.107362
19780731,10145,11,1,2812,,,28180,35.25000,13532,-0.030928,-0.030928
19780831,10145,11,1,2812,,,28180,38.87500,22831,0.117021,0.102837
19780929,10145,11,1,2812,,,28180,34.87500,9578,-0.102894,-0.102894
19781031,10145,11,1,2812,,,28386,30.62500,8145,-0.121864,-0.121864
19781130,10145,11,1,2812,,,28386,30.75000,7258,0.020408,0.004082
19781229,10145,11,1,2812,,,28518,28.25000,10797,-0.081301,-0.081301
19790131,10145,11,1,2812,,,28518,30.00000,12982,0.061947,0.061947
19790228,10145,11,1,2812,,,28518,30.25000,9242,0.025000,0.008333
19790330,10145,11,1,2812,,,28518,35.62500,14199,0.177686,0.177686
19790430,10145,11,1,2812,,,28518,33.12500,10488,-0.070175,-0.070175
19790531,10145,11,1,2812,,,28518,31.00000,6570,-0.049057,-0.064151
19790629,10145,11,1,2812,,,28623,35.12500,12631,0.133065,0.133065
19790731,10145,11,1,2812,,,28623,35.62500,11256,0.014235,0.014235
19790831,10145,11,1,2812,,,28623,38.25000,12255,0.087719,0.073684
19790928,10145,11,1,2812,,,28623,42.37500,24946,0.107843,0.107843
19791031,10145,11,1,2812,,,28623,42.87500,30061,0.011799,0.011799
19791130,10145,11,1,2812,,,28623,45.25000,16134,0.067055,0.055394
19791231,10145,11,1,2812,,,28808,49.12500,10116,0.085635,0.085635
19800131,10145,11,1,2812,,,28808,56.50000,24430,0.150127,0.150127
19800229,10145,11,1,2812,,,33106,55.25000,27721,-0.013274,-0.022124
19800331,10145,11,1,2812,,,33106,44.50000,27549,-0.194570,-0.194570
19800430,10145,11,1,2812,,,33106,47.25000,10504,0.061798,0.061798
19800530,10145,11,1,2812,,,33106,49.50000,9701,0.059259,0.047619
19800630,10145,11,1,2812,,,33980,47.87500,13692,-0.032828,-0.032828
19800731,10145,11,1,2812,,,33980,51.25000,18055,0.070496,0.070496
19800829,10145,11,1,2812,,,33316,53.00000,15595,0.044878,0.034146
19800930,10145,11,1,2812,,,33316,51.87500,15448,-0.021226,-0.021226
19801031,10145,11,1,2812,,,33316,55.25000,15275,0.065060,0.065060
19801128,10145,11,1,2812,,,33316,58.00000,28886,0.059729,0.049774
19801231,10145,11,1,2812,,,33489,53.50000,16700,-0.077586,-0.077586
19810130,10145,11,1,2812,,,33489,50.00000,16862,-0.065421,-0.065421
19810227,10145,11,1,2812,,,33489,53.25000,15091,0.076000,0.065000
19810331,10145,11,1,2812,,,33489,52.37500,17792,-0.016432,-0.016432
19810430,10145,11,1,1311,,,33489,52.50000,18510,0.002387,0.002387
19810529,10145,11,1,1311,,,33489,54.25000,21018,0.044762,0.033333
19810630,10145,11,1,1311,,,33554,53.87500,14697,-0.006912,-0.006912
19810731,10145,11,1,1311,,,33554,53.75000,19102,-0.002320,-0.002320
19810831,10145,11,1,1311,,,33704,48.12500,10889,-0.093488,-0.104651
19810930,10145,11,1,1311,,,33704,41.62500,11637,-0.135065,-0.135065
19811030,10145,11,1,1311,,,33704,47.50000,15817,0.141141,0.141141
19811130,10145,11,1,1311,,,33912,47.00000,10488,0.002105,-0.010526
19811231,10145,11,1,1311,,,33744,43.87500,13675,-0.066489,-0.066489
19820129,10145,11,1,1311,,,33744,43.75000,10674,-0.002849,-0.002849
19820226,10145,11,1,1311,,,33744,38.25000,15996,-0.112000,-0.125714
19820331,10145,11,1,1311,,,33744,32.50000,17102,-0.150327,-0.150327
19820430,10145,11,1,1311,,,33744,34.00000,11002,0.046154,0.046154
19820528,10145,11,1,1311,,,33744,34.37500,12894,0.028676,0.011029
19820630,10145,11,1,1311,,,30894,30.25000,13476,-0.120000,-0.120000
19820730,10145,11,1,1311,,,30894,34.50000,19908,0.140496,0.140496
19820831,10145,11,1,1311,,,30894,34.87500,27161,0.028261,0.010870
19820930,10145,11,1,1311,,,33547,31.12500,44413,-0.107527,-0.107527
19821029,10145,11,1,1311,,,33547,34.25000,42691,0.100402,0.100402
19821130,10145,11,1,1311,,,33547,35.00000,28669,0.039416,0.021898
19821231,10145,11,1,1311,,,35250,32.37500,48485,-0.075000,-0.075000
19830131,10145,11,1,1311,,,35250,34.62500,49328,0.069498,0.069498
19830228,10145,11,1,1311,,,35250,37.50000,42603,0.100361,0.083032
19830331,10145,11,1,1311,,,35250,44.50000,59780,0.186667,0.186667
19830429,10145,11,1,1311,,,35250,45.50000,37666,0.022472,0.022472
19830531,10145,11,1,1311,,,49521,48.87500,36379,0.087363,0.074176
19830630,10145,11,1,1311,,,49521,50.12500,24774,0.025575,0.025575
19830729,10145,11,1,1311,,,49521,52.25000,25880,0.042394,0.042394
19830831,10145,11,1,1311,,,53014,53.87500,29367,0.042584,0.031100
19830930,10145,11,1,1311,,,53014,56.62500,37922,0.051044,0.051044
19831031,10145,11,1,1311,,,53014,55.37500,29462,-0.022075,-0.022075
19831130,10145,11,1,1311,,,53493,54.50000,21262,-0.004966,-0.015801
19831230,10145,11,1,1311,,,53459,55.75000,27298,0.022936,0.022936
19840131,10145,11,1,1311,,,53459,52.62500,30433,-0.056054,-0.056054
19840229,10145,11,1,1311,,,53459,48.50000,29305,-0.066983,-0.078385
19840330,10145,11,1,1311,,,53459,51.50000,25183,0.061856,0.061856
19840430,10145,11,1,1311,,,53459,53.37500,19655,0.036408,0.036408
19840531,10145,11,1,1311,,,80189,33.37500,20415,-0.049415,-0.062061
19840629,10145,11,1,1311,,,80189,31.62500,27116,-0.052434,-0.052434
19840731,10145,11,1,1311,,,80189,28.75000,30128,-0.090909,-0.090909
19840831,10145,11,1,1311,,,80275,34.00000,41039,0.198261,0.182609
19840928,10145,11,1,1311,,,80275,35.25000,33815,0.036765,0.036765
19841031,10145,11,1,1311,,,80275,32.87500,52151,-0.067376,-0.067376
19841130,10145,11,1,1311,,,80275,34.75000,37434,0.070722,0.057034
19841231,10145,11,1,1311,,,83029,34.50000,44822,-0.007194,-0.007194
19850131,10145,11,1,1311,,,83029,39.00000,54444,0.130435,0.130435
19850228,10145,11,1,1311,,,83029,38.62500,36967,0.001923,-0.009615
19850329,10145,11,1,1311,,,83029,37.75000,44625,-0.022654,-0.022654
19850430,10145,11,1,1311,,,83029,44.50000,109224,0.178808,0.178808
19850531,10145,11,1,1311,,,83335,41.62500,103683,-0.054494,-0.064607
19850628,10145,11,1,1311,,,83335,42.62500,62052,0.024024,0.024024
19850731,10145,11,1,1311,,,83335,44.62500,68316,0.046921,0.046921
19850830,10145,11,1,1311,,,83335,41.50000,57351,-0.059944,-0.070028
19850930,10145,11,1,1311,,,81318,44.37500,72251,0.069277,0.069277
19851031,10145,11,1,1311,,,81318,43.87500,79225,-0.011268,-0.011268
19851129,10145,11,1,1311,,,81318,46.25000,171769,0.064387,0.054131
19851231,10145,11,1,1311,,,175194,46.75000,97744,0.010811,0.010811
19860131,10145,11,1,1311,,,175194,47.00000,107999,0.005348,0.005348
19860228,10145,11,1,1311,,,175194,51.25000,108021,0.100000,0.090426
19860331,10145,11,1,1311,,,175194,51.50000,109259,0.004878,0.004878
19860430,10145,11,1,1311,,,175194,51.87500,120503,0.007282,0.007282
19860530,10145,11,1,1311,,,175194,45.25000,121439,-0.017446,-0.026120
19860630,10145,11,1,1311,,,176319,44.87500,128898,-0.008287,-0.008287
19860731,10145,11,1,1311,,,176319,41.25000,146975,-0.080780,-0.080780
19860829,10145,11,1,1311,,,175032,41.12500,85444,0.007758,-0.003030
19860930,10145,11,1,1311,,,175032,40.62500,95566,-0.012158,-0.012158
19861031,10145,11,1,1311,,,175032,40.87500,68840,0.006154,0.006154
19861128,10145,11,1,1311,,,175032,41.50000,66069,0.026300,0.015291
19861231,10145,11,1,1311,,,174352,40.12500,100808,-0.033133,-0.033133
19870130,10145,11,1,1311,,,174352,47.25000,113320,0.177570,0.177570
19870227,10145,11,1,1311,,,174352,46.00000,81537,-0.016931,-0.026455
19870331,10145,11,1,1311,,,174352,45.87500,90965,-0.002717,-0.002717
19870430,10145,11,1,1311,,,174352,44.25000,90434,-0.035422,-0.035422
19870529,10145,11,1,1311,,,174352,40.50000,88818,-0.074576,-0.084746
19870630,10145,11,1,1311,,,174424,43.62500,105415,0.077160,0.077160
19870731,10145,11,1,1311,,,174424,44.00000,138231,0.008596,0.008596
19870831,10145,11,1,1311,,,174424,46.12500,128305,0.058523,0.048295
19870930,10145,11,1,1311,,,171664,45.62500,104062,-0.010840,-0.010840
19871030,10145,11,1,1311,,,171664,36.12500,214209,-0.208219,-0.208219
19871130,10145,11,1,1311,,,171664,29.00000,135092,-0.184775,-0.197232
19871231,10145,11,1,1311,,,151131,28.25000,90954,-0.025862,-0.025862
19880129,10145,11,1,1311,,,151131,31.25000,59099,0.106195,0.106195
19880229,10145,11,1,1311,,,151131,32.50000,106714,0.054400,0.040000
19880331,10145,11,1,1311,,,149949,32.25000,55122,-0.007692,-0.007692
19880429,10145,11,1,1311,,,149949,31.50000,47116,-0.023256,-0.023256
19880531,10145,11,1,1311,,,149949,33.00000,47952,0.061905,0.047619
19880630,10145,11,1,1311,,,149949,34.50000,69646,0.045455,0.045455
19880729,10145,11,1,1311,,,149949,35.50000,61092,0.028986,0.028986
19880831,10145,11,1,1311,,,149949,33.00000,126959,-0.057746,-0.070423
